Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
184756,84756,293.15883695141,18.97086535328,1825370176102924288,0.339,6.695,-2.639,-6.153,15.841397,0.002788,16.75063,0.003641,14.845402,0.003904,,,1.905228,0.909232,0.995996,,9632.4,2823.9077,3.4087,84.68133,2.736,0.357,0.43673638,B      
156090,56090,61.73824056441,62.16434460154,476262395103216384,0.9353,1.297,-0.778,-1.038,11.380966,0.002787,11.612638,0.002868,10.992027,0.003798,,,0.62061,0.231671,0.388939,,13234.7,1139.6263,3.0625,217.34436,3.655,,0.62566644,B      
61741,61741,297.35724422046,45.51074080809,2079387117627028864,1.6925,4.117,1.146,-3.954,11.434572,0.00278,11.613957,0.002916,11.125507,0.003808,11.007965,0.01002,0.48845,0.179385,0.309065,,7260.0,537.8252,1.6757,8.877856,1.638,0.926,0.56866896,A      
130414,30414,17.18788195964,58.60341044816,413757465473591552,0.2495,1.936,-1.706,-0.916,15.209106,0.002765,15.601651,0.003141,14.622808,0.003893,,,0.978843,0.392546,0.586297,,9833.9,4596.141,3.3874,101.00453,2.83,0.355,0.43279883,B      
89082,89082,108.45522853704,-7.98413288579,3051768847310128512,1.4785,4.364,-0.577,-4.325,9.817482,0.002766,9.966786,0.002818,9.542328,0.003792,9.442254,0.010108,0.424459,0.149304,0.275154,,7713.8,649.2151,3.9474,52.928913,2.38,0.667,0.33964652,A      
136556,36556,1.30656678789,62.47466923938,429979110275119360,0.2974,4.036,-4.035,-0.038,15.120593,0.00277,15.413792,0.003156,14.65476,0.003993,,,0.759031,0.293199,0.465833,,9723.7,3875.0652,2.462,31.827467,2.275,0.293,0.60603696,B      
144413,44413,35.68635935845,53.64409039105,455509976423606400,0.2744,1.107,-0.196,-1.089,13.18822,0.002825,13.232181,0.002902,13.101452,0.003834,,,0.130729,0.043961,0.086768,,12844.0,4513.358,3.3959,156.49814,3.408,,0.7664467,B      
1584,1584,76.66715255475,29.00087832254,155647003466986368,1.3281,6.206,4.5,-4.275,11.039104,0.002772,11.39095,0.002857,10.506603,0.0038,10.279471,0.009084,0.884347,0.351847,0.5325,,8492.4,633.4979,3.1751,63.698635,2.503,0.543,0.34799328,A      
49963,49963,344.3869723542,54.9112435128,2002691332562036608,0.4588,4.289,-3.838,-1.915,12.304067,0.00276,12.627316,0.002836,11.816167,0.003793,11.592607,0.027196,0.81115,0.32325,0.4879,,7096.6,1755.8331,4.7896,74.17861,2.634,0.503,0.31078002,A      
182985,82985,297.11386245842,17.46214060139,1821041360141493120,0.302,4.949,-2.462,-4.293,12.904449,0.002768,13.025225,0.005333,12.517135,0.017106,,,0.50809,0.120775,0.387315,,11145.4,3855.6702,4.7263,195.69566,3.338,0.23,0.45251176,B      
133053,33053,16.32128836062,60.56718272402,426392915660281856,0.1615,1.276,-1.233,-0.329,15.10922,0.00277,15.352094,0.002986,14.705575,0.003901,,,0.646519,0.242874,0.403645,,10380.6,5078.0093,2.8741,90.43367,2.809,0.31,0.47734377,B      
165838,65838,26.81013683658,63.36566278719,512046245852009600,0.1983,0.809,-0.726,-0.356,15.64075,0.002779,15.967057,0.00547,14.955427,0.009499,,,1.01163,0.326307,0.685323,,10534.5,4832.1055,2.8406,90.141556,2.822,0.292,0.47389016,B      
8813,8813,70.89341676512,49.05557684435,259054805049646976,0.8617,2.77,-1.282,-2.456,12.319246,0.002768,12.520394,0.002836,11.969276,0.003798,11.806097,0.023476,0.551118,0.201148,0.34997,,7953.6,2641.016,5.6347,26.757349,2.102,0.615,0.30402637,A      
90656,90656,114.36171649307,-3.63984694305,3057746273552029696,0.7582,2.588,-2.285,-1.214,11.38481,0.002787,11.453294,0.002855,11.245391,0.0038,11.195869,0.008992,0.207903,0.068483,0.13942,,8999.5,1381.2806,3.1477,48.601982,2.389,0.522,0.51425195,A      
22979,22979,19.78202580252,62.68159286064,511107945814790272,1.3209,1.64,-0.257,-1.62,11.678672,0.002775,12.042506,0.003002,11.139255,0.003828,10.917718,0.009323,0.903252,0.363834,0.539417,,7535.1,702.3176,2.7127,23.626286,1.99,0.957,0.4303335,A      
106859,6859,82.08482745443,38.63722753446,190639686874062208,0.1779,0.503,0.028,-0.503,15.309231,0.002791,15.726893,0.003556,14.696451,0.004141,,,1.030442,0.417663,0.61278,,13437.8,3232.318,2.0128,129.46841,3.416,,0.80507195,B      
105035,5035,77.98033602614,38.56359575893,188200385968478976,0.1051,0.582,0.23,-0.534,15.37272,0.002786,15.726767,0.003583,14.829972,0.0045,,,0.896794,0.354047,0.542748,,10447.6,5722.968,3.4961,138.14629,3.06,0.287,0.4538911,B      
87410,87410,105.75133483792,-12.96633704168,3045570483646524032,0.9419,0.893,-0.472,-0.757,12.156986,0.002772,12.307356,0.003441,11.896221,0.004016,11.834317,0.056269,0.411135,0.15037,0.260765,,7666.6,914.212,1.8484,14.705802,1.83,0.808,0.5466007,A      
134226,34226,12.66531434567,61.32370788562,427387080320163584,0.2139,2.437,-2.38,-0.524,16.445415,0.002811,17.053337,0.005345,15.586723,0.00582,,,1.466614,0.607922,0.858692,,9809.7,4139.232,2.5993,58.42954,2.543,0.384,0.456397,B      
17483,17483,43.00600683079,48.74111447291,437908410168983680,0.3554,3.26,-2.827,-1.624,13.896681,0.002815,14.160451,0.003577,13.476954,0.004008,13.334283,0.061495,0.683497,0.26377,0.419727,,7322.3,1880.682,2.1939,23.513868,1.982,1.006,0.47990757,A      
51608,51608,355.13539836801,60.08948136006,2011400121790800768,1.1794,3.036,-1.798,-2.446,12.111417,0.002759,12.472118,0.002841,11.570455,0.003789,11.330661,0.011973,0.901664,0.360702,0.540962,,9866.6,932.1279,2.6728,50.58278,2.477,0.36,0.50233096,A      
184588,84588,294.42481764978,19.23576198945,1825249947050187648,0.7821,5.525,-0.962,-5.441,12.081176,0.002761,12.290765,0.002863,11.721479,0.003789,,,0.569285,0.209589,0.359696,,10021.7,1569.0094,3.4211,66.88484,2.621,0.352,0.44523743,B      
116872,16872,81.20649811566,44.73098186127,208082163243528576,0.167,1.356,0.594,-1.219,13.729305,0.002787,13.917619,0.003119,13.398994,0.003941,,,0.518625,0.188313,0.330312,,14175.3,5710.3267,4.5685,567.9279,4.452,,0.56506336,B      
128854,28854,29.75542105889,53.26140497807,360127892469240064,0.3267,1.073,-0.884,-0.609,14.183125,0.002979,14.328155,0.004204,13.914952,0.005483,,,0.413202,0.14503,0.268172,,10243.1,2757.3289,1.9794,40.382675,2.427,0.218,0.5537383,B      
96070,96070,105.337707901,-1.59921410958,3109155554617389312,0.188,1.001,-0.963,0.273,14.396745,0.003541,14.87246,0.003136,13.693707,0.003938,13.394612,0.193907,1.178754,0.475716,0.703038,,7873.8,2755.6582,3.9022,51.28894,2.372,0.648,0.32447782,A      
135857,35857,0.64860822791,61.00334821792,429466153741526144,0.2813,3.385,-3.042,-1.483,14.880809,0.002767,15.200683,0.003056,14.379604,0.004037,,,0.821078,0.319874,0.501205,,10749.6,2164.7273,1.5397,61.94782,2.642,0.251,0.7552471,B      
151100,51100,38.68462869499,60.10908108527,465115206924810240,0.4594,1.63,-1.25,-1.046,14.526372,0.002779,15.1628,0.003152,13.736598,0.003902,,,1.426202,0.636428,0.789774,,10435.7,2553.5806,3.5874,90.82687,2.817,0.301,0.43248823,B      
150147,50147,41.15678931923,58.11100626214,463926085101463296,0.4294,0.686,0.044,-0.684,15.199071,0.002773,15.588813,0.003292,14.621811,0.003914,,,0.967002,0.389742,0.57726,,9752.5,3373.4517,2.4924,21.175297,2.15,,0.47451985,B      
151105,51105,37.98574853153,60.1913560153,465128332344867712,0.344,0.326,0.03,-0.325,15.409746,0.002768,16.052755,0.003367,14.61327,0.003912,,,1.439486,0.643009,0.796476,,9862.0,3460.2583,3.3952,58.958282,2.55,0.38,0.4111119,B      
70098,70098,332.84539624342,58.90139152578,2199670391169942528,0.663,4.993,-4.377,-2.401,15.059506,0.002768,15.735518,0.004126,14.246597,0.003868,13.890653,0.198022,1.48892,0.676011,0.812909,,7988.5,1305.1743,1.7303,16.237146,1.908,0.555,0.54004544,A      
115451,15451,77.3413761884,46.16680466162,206018899609487744,0.2034,0.493,0.451,-0.199,15.756066,0.002783,16.011885,0.00328,15.33719,0.004062,,,0.674695,0.255818,0.418877,,9981.1,4837.804,2.1287,40.978165,2.401,0.295,0.51648134,B      
181523,81523,322.49460699563,12.20157357462,1745949290098947200,0.085,4.022,-0.515,-3.989,16.946915,0.002929,16.844975,0.011878,16.744505,0.024108,,,0.10047,-0.10194,0.20241,,14511.4,12903.733,1.518,89.19861,,,1.0968993,B      
11720,11720,31.17006630939,44.36052661568,352508929720349440,2.6161,7.625,-5.645,-5.125,9.872319,0.002765,10.049995,0.002828,9.563701,0.003795,9.455186,0.010814,0.486295,0.177676,0.308619,,6909.6,361.1929,2.3589,11.698763,1.69,1.45,0.43334302,A      
153252,53252,43.06511896227,63.5524305461,467487300184334208,0.2877,0.783,-0.771,0.137,14.75956,0.002761,15.178167,0.002906,14.149363,0.003824,,,1.028805,0.418608,0.610197,,9774.3,3804.5513,3.604,76.25573,2.669,0.382,0.4235693,B      
72544,72544,329.39018161899,64.37246993774,2218307010177986944,1.1488,7.74,-5.999,-4.891,11.871412,0.002766,12.129799,0.002912,11.457999,0.003833,11.28616,0.040959,0.6718,0.258387,0.413413,,8107.9,818.7985,2.2844,21.74102,1.983,0.794,0.54757476,A      
27884,27884,119.51947403401,13.63792166402,654175505465012480,1.0922,5.768,-4.38,-3.754,11.583592,0.002772,11.68788,0.002853,11.391298,0.003816,11.307843,0.01427,0.296581,0.104287,0.192294,,7919.2,897.8064,2.0902,14.851731,1.827,0.851,0.5524139,A      
24084,24084,32.94898462722,67.89670874759,520306292589908992,1.0659,3.96,3.873,-0.822,11.875546,0.002759,12.29263,0.002839,11.279314,0.003798,11.018574,0.007948,1.013316,0.417085,0.596231,,8997.9,914.932,3.3328,67.22695,2.555,0.48,0.473341,A      
71185,71185,345.81947318625,62.49273153012,2207400713820299904,1.3414,4.491,-3.947,-2.143,12.706953,0.002759,13.117266,0.002853,12.119334,0.003791,11.833706,0.024923,0.997932,0.410313,0.587619,,8893.5,738.5394,1.8337,20.032793,2.032,0.37,0.5771351,A      
54718,54718,294.49292061974,30.69350277178,2032719033812683136,0.291,4.169,-1.978,-3.67,13.24065,0.002761,13.49902,0.002849,12.825333,0.003799,12.563829,0.061666,0.673687,0.258369,0.415318,,6720.5,3501.932,5.7077,50.091854,2.36,0.699,0.26167434,A      
164560,64560,26.15139553527,61.8809429706,511298131271711232,0.3491,1.22,-1.137,-0.44,15.021186,0.002764,15.526355,0.003132,14.332302,0.003862,,,1.194053,0.505169,0.688884,,10248.3,4515.0205,4.2348,62.53434,2.613,0.308,0.3984996,B      
140887,40887,1.77243222808,64.78591263547,432094364483497728,0.2176,3.369,-3.227,-0.969,14.857305,0.00277,15.226306,0.003144,14.290982,0.004004,,,0.935324,0.369001,0.566322,,10103.4,5294.881,4.3475,106.267784,2.873,0.33,0.41886702,B      
12925,12925,6.95110205228,48.74754468894,391185827479873152,2.3093,9.127,-3.074,-8.594,9.372581,0.002765,9.404325,0.002822,9.28914,0.003785,9.236001,0.026528,0.115185,0.031744,0.083441,,9666.3,464.9935,2.4353,40.648033,2.363,0.375,0.5087884,A      
138593,38593,7.00769052117,63.31756413985,430980353049246336,0.3757,3.232,-3.1,-0.912,13.141129,0.00277,13.389235,0.002872,12.728164,0.003802,,,0.661071,0.248106,0.412965,,13406.8,2355.9387,2.9045,278.9927,3.831,,0.6183602,B      
10402,10402,74.39353905475,60.46082872629,285087495180204032,1.1583,5.3,2.228,-4.809,12.267282,0.002766,12.68521,0.002945,11.675632,0.003798,11.416581,0.011902,1.009579,0.417929,0.59165,,7286.7,782.3003,2.6217,25.242052,2.032,0.846,0.5343473,A      
30423,30423,97.20931957532,34.80053062293,942431105961667584,1.9764,15.24,-0.527,-15.231,10.825977,0.002772,10.979737,0.002867,10.550686,0.003813,10.433275,0.01171,0.429051,0.15376,0.275291,,7767.8,518.0827,1.945,11.686535,1.74,0.878,0.53426194,A      
94449,94449,103.56282860048,-4.28107798088,3102505399055136384,0.6837,1.114,0.609,-0.932,13.972314,0.002784,14.25691,0.003021,13.5268,0.004003,13.224005,0.102718,0.73011,0.284596,0.445514,,7187.7,1804.9045,2.1575,7.186656,1.577,0.831,0.44261026,A      
164269,64269,26.67680131032,61.25433079639,511217626402717312,0.3219,1.171,-1.127,-0.319,13.731459,0.002759,14.100537,0.002861,13.173998,0.003796,,,0.926539,0.369079,0.557461,,11493.4,2516.975,3.2071,451.18246,4.418,,0.51779777,B      
17690,17690,45.97243070533,50.45364401071,439756719277605120,0.9488,5.464,1.96,-5.101,12.474632,0.002761,12.784673,0.00285,11.999318,0.003811,11.771176,0.013634,0.785355,0.31004,0.475314,,8765.3,1125.1333,2.562,30.376583,2.163,0.584,0.5656539,A      
153153,53153,43.94831212128,62.93918348156,467393257579302656,0.2089,0.71,-0.696,-0.141,15.567575,0.002772,15.989217,0.003227,14.957171,0.004064,,,1.032046,0.421641,0.610405,,12544.9,3797.8713,2.1776,110.3637,3.187,,0.6706463,B      
96006,96006,105.09376464517,-2.36684025454,3108952965300016384,1.3612,3.535,-2.612,2.383,11.619079,0.002792,11.724529,0.00297,11.419722,0.003821,11.304863,0.009577,0.304808,0.105451,0.199357,,8167.0,711.1565,1.6453,10.87312,1.754,0.486,0.5713903,A      
10069,10069,67.97905747293,56.23018029915,277369267151636736,1.6056,4.946,-0.372,-4.932,12.125861,0.002763,12.387315,0.002858,11.709763,0.003791,11.558588,0.024362,0.677552,0.261454,0.416099,,7492.5,606.407,1.5658,7.3597403,1.584,0.783,0.5746002,A      
137264,37264,7.81384020126,62.18514761599,430346415878470784,0.3889,3.415,-3.306,-0.853,12.776238,0.002787,12.946567,0.003029,12.476086,0.00389,,,0.470481,0.170329,0.300152,,13115.5,3394.2185,4.2127,256.0009,3.733,,0.53488106,B      
114574,14574,72.94734215826,42.48876270461,205002985226438400,0.2105,0.993,0.514,0.85,14.853613,0.002776,15.139273,0.003114,14.380139,0.003935,,,0.759133,0.28566,0.473474,,9988.8,3452.344,2.4694,57.559093,2.543,0.362,0.5043771,B      
103305,3305,81.11102415552,37.62190966815,184484788282158336,0.939,4.596,0.778,-4.53,12.226774,0.002769,12.442759,0.002849,11.864466,0.00382,11.725678,0.006193,0.578293,0.215984,0.362309,,9631.5,1015.2103,2.1061,36.040966,2.305,0.379,0.5992472,B      
11311,11311,36.03016335844,44.99206149659,341522918773139200,1.0986,6.598,4.497,-4.828,12.319068,0.002784,12.480469,0.003068,12.037683,0.003828,11.878723,0.025519,0.442786,0.161401,0.281385,,7821.5,945.3422,1.8124,9.306959,1.665,0.808,0.5146067,A      
64601,64601,281.56800660996,60.45833311709,2156330803891027456,1.2175,19.606,-13.985,-13.741,11.720474,0.003024,11.855469,0.004966,11.479608,0.00567,11.386423,0.015097,0.375861,0.134995,0.240867,,7592.7,790.7572,1.9162,11.101178,1.71,0.992,0.4701749,A      
138832,38832,5.67095520885,64.04707089683,431167201304976384,0.1913,2.313,-2.281,-0.384,16.469263,0.0028,17.295712,0.005512,15.56644,0.004328,,,1.729272,0.826448,0.902823,,9680.3,3572.6948,2.7546,59.830677,2.532,0.401,0.45263976,B      
141241,41241,43.87479122805,48.69388017093,437872126285579008,0.7601,2.682,1.054,-2.466,11.4315,0.0028,11.556796,0.002938,11.198872,0.003843,11.105398,0.018313,0.357924,0.125296,0.232629,,9939.9,1354.4061,3.304,82.64828,2.724,0.36,0.53458667,B      
139083,39083,2.55457492336,62.74905839718,431313848673158272,0.1394,1.002,-0.913,-0.413,16.692978,0.002808,17.081675,0.005447,16.121855,0.004545,,,0.95982,0.388697,0.571123,,9968.8,5759.9175,2.1186,42.080082,2.405,0.305,0.5045932,B      
158391,58391,32.29686477295,58.0177776542,506734299021796736,0.8736,2.516,-1.963,-1.574,10.942455,0.002771,11.094648,0.002843,10.655312,0.003792,,,0.439337,0.152193,0.287144,,10615.3,1089.3162,3.4732,148.1249,3.116,0.273,0.5003026,B      
107386,7386,87.2089804403,40.0173907385,191538498971808256,0.2437,1.472,0.657,-1.317,14.425249,0.002781,14.590556,0.003046,14.129969,0.003923,,,0.460588,0.165307,0.29528,,9845.4,4851.019,3.302,51.50211,2.481,0.363,0.44242987,B      
8817,8817,73.1115033592,49.64783240896,259143483235519616,1.6763,2.422,1.924,-1.471,11.835091,0.002768,12.065922,0.002839,11.451699,0.003801,11.281844,0.01729,0.614223,0.230831,0.383391,,7254.5,562.9634,1.6244,8.469967,1.645,0.628,0.5754857,A      
151516,51516,41.87394418151,61.50178455794,465710214516938368,0.1578,0.664,-0.664,-0.011,15.687869,0.002773,16.184278,0.003621,15.007163,0.003987,,,1.177115,0.496409,0.680706,,11047.1,3900.4976,2.5514,91.17311,2.883,0.23,0.5245236,B      
85231,85231,112.1782092286,-12.3937629334,3033700946384681984,1.5711,1.388,-0.939,-1.021,11.942354,0.002761,12.147723,0.002836,11.596102,0.003801,11.447273,0.017948,0.551621,0.205369,0.346252,,7477.1,657.2808,1.6723,7.1300607,1.575,0.754,0.53908014,A      
146151,46151,34.50010580551,56.93286219784,458345410759570304,1.3724,1.21,0.298,1.173,14.499188,0.003007,14.696991,0.002977,14.096158,0.003885,,,0.600833,0.197803,0.40303,,9889.5,2348.5588,1.7444,2.4650223,,,0.62871194,B      
81796,81796,91.5077496368,-17.30082693981,2991072094599728384,1.169,3.314,-2.997,-1.415,12.007718,0.002768,12.175179,0.002866,11.717434,0.003806,11.568013,0.018215,0.457745,0.16746,0.290284,,8278.0,948.9767,2.0815,14.57172,1.86,0.577,0.56563014,A      
132346,32346,12.65650797527,58.46196938297,425178951742355200,0.2597,2.229,-2.195,-0.386,15.551637,0.002772,15.794683,0.003438,15.142689,0.003993,,,0.651994,0.243046,0.408948,,9881.7,4616.921,2.2049,42.743477,2.406,0.329,0.50139445,B      
24371,24371,16.83922692906,63.18859075339,523279058496859648,1.1201,3.117,3.085,-0.447,12.502098,0.00276,12.824209,0.002829,12.011347,0.003797,11.797717,0.014942,0.812862,0.322111,0.490751,,9182.9,853.9107,2.001,24.515898,2.098,0.474,0.5943132,A      
47376,47376,336.36057084445,48.87784025267,1987692933110373632,1.1164,3.86,-2.988,-2.443,12.282314,0.00276,12.525345,0.002839,11.889871,0.003793,11.71776,0.019195,0.635474,0.243031,0.392444,,7330.3,882.4515,2.0748,11.422506,1.702,1.187,0.48506287,A      
75177,75177,7.87504020648,-9.88480662861,2426469231601967488,1.2978,15.575,-9.56,-12.296,10.72653,0.002768,10.758122,0.002903,10.659055,0.003802,10.614765,0.009412,0.099068,0.031592,0.067475,,8829.1,841.2556,2.3987,26.05097,2.108,0.545,0.5390149,A      
115550,15550,72.67290452305,43.98056202145,206112873496282368,0.2905,1.148,-0.28,-1.113,13.766073,0.002772,13.984743,0.00288,13.396586,0.003826,,,0.588157,0.21867,0.369487,,11164.3,3489.6726,3.3147,123.44273,3.059,0.233,0.5705283,B      
90836,90836,108.80558217886,-5.58159456176,3058357120984023808,0.8329,1.096,0.127,-1.089,11.45033,0.002789,11.484508,0.002899,11.378527,0.003804,11.322398,0.015325,0.105981,0.034178,0.071803,,9382.6,1345.5529,2.723,37.422012,2.302,0.434,0.4548575,A      
72291,72291,322.80866655316,61.83596410018,2216127228378757632,0.7026,3.28,3.003,-1.321,12.593561,0.00276,12.974388,0.002846,12.037996,0.003799,11.816233,0.026573,0.936392,0.380827,0.555565,,7353.8,1331.5675,3.5731,45.12565,2.304,0.694,0.46559092,A      
172623,72623,15.10024561428,61.72379926668,522772703337126400,0.3902,2.574,-2.509,-0.576,14.79665,0.002778,15.148683,0.003217,14.25415,0.003961,,,0.894532,0.352033,0.5425,,10256.0,4047.024,3.2742,39.528423,2.42,0.202,0.4538229,B      
134006,34006,9.52901091284,61.43490449255,427241841715922688,0.2772,2.854,-2.739,-0.802,15.47754,0.002772,15.826635,0.003513,14.944495,0.00402,,,0.88214,0.349095,0.533045,,10358.7,4794.6963,2.8073,39.592648,2.434,,0.4856636,B      
142351,42351,54.50429736649,55.17085349403,445235933612724864,1.2609,3.272,-2.533,-2.072,7.572955,0.002962,7.847035,0.003987,7.105543,0.00553,,,0.741492,0.27408,0.467412,,17480.1,771.845,11.3985,,,,,B      
54615,54615,293.9998968621,29.29738184385,2032306957480997120,0.3533,6.021,-1.939,-5.701,14.481949,0.002765,14.746479,0.002884,14.056732,0.003891,13.723302,0.084572,0.689747,0.26453,0.425217,,7193.4,2452.3928,2.2587,13.244239,1.747,1.25,0.46061832,A      
139991,39991,0.28408179181,63.6041673317,431602848433624320,0.8994,4.209,-1.796,-3.806,11.649024,0.002765,11.891082,0.002989,11.232677,0.003925,10.976508,0.033002,0.658405,0.242058,0.416348,,10016.2,1527.9872,4.3804,85.874214,2.75,0.35,0.39915937,B      
150595,50595,40.61098026052,59.49851582819,464324554986444928,0.4163,0.848,0.021,-0.848,14.640459,0.002765,15.099118,0.003014,13.988423,0.003868,,,1.110695,0.458659,0.652036,,10488.1,3524.1377,3.629,59.891125,2.619,0.262,0.44847298,B      
180,180,51.13113699594,14.76792846791,42068002074040704,0.8675,2.872,-1.84,2.205,11.723934,0.002968,11.8698,0.003396,11.444092,0.005687,11.32511,0.042421,0.425708,0.145865,0.279842,,9275.8,1065.1359,2.5903,52.63842,2.479,0.395,0.41827372,A      
119049,19049,63.06287327617,45.65073862555,233703807825160576,0.4169,1.809,0.52,-1.732,12.815311,0.00277,13.114378,0.002979,12.342832,0.003856,,,0.771546,0.299067,0.47248,,12568.5,2019.3032,3.2734,314.13028,3.804,,0.5760237,B      
169599,69599,32.62453676179,63.97167409107,514975688426355584,0.2601,1.212,-1.036,0.628,14.948527,0.002765,15.336767,0.002953,14.371229,0.003889,,,0.965538,0.38824,0.577298,,15000.6,5057.791,3.3021,232.99715,4.066,,0.846129,B      
